# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	24937	25149	-	GNHMJG_027		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI000DD32F23, UniRef:UniRef90_UPI000D01BF65
contig_1	cds	25340	25852	-	GNHMJG_028		DnaJ-like protein	SO:0001217, UniRef:UniRef50_A0A1V3J056, UniRef:UniRef90_Q8VRB6
contig_1	cds	26041	26232	-	GNHMJG_029		hypothetical protein	
contig_1	cds	26743	26976	+	GNHMJG_030		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0011D9F193
contig_1	cds	27003	27221	+	GNHMJG_031		hypothetical protein	
contig_1	cds	27258	27887	+	GNHMJG_032		Resolvase/integrase-like protein	SO:0001217, UniRef:UniRef50_Q2A6M8, UniRef:UniRef90_Q8VRE8
contig_1	cds	27969	28904	-	GNHMJG_033		protein adenylyltransferase	SO:0001217, UniRef:UniRef50_G4A5F4, UniRef:UniRef90_Q4L0U9
contig_1	cds	28873	29064	-	GNHMJG_034	vbhA	antitoxin VbhA family protein	RefSeq:WP_275910318.1, SO:0001217, UniParc:UPI0023DD6F46, UniRef:UniRef100_UPI0023DD6F46, UniRef:UniRef50_A0A0A3A2S1, UniRef:UniRef90_UPI0015E8441F
contig_1	cds	29077	29400	-	GNHMJG_035		hypothetical protein	SO:0001217, UniRef:UniRef50_Q8VRE6, UniRef:UniRef90_UPI0023DD6B15
contig_1	cds	29393	29851	-	GNHMJG_036		hypothetical protein	RefSeq:WP_275910316.1, SO:0001217, UniParc:UPI0023DDDE9D, UniRef:UniRef100_UPI0023DDDE9D, UniRef:UniRef50_A0A1V3KIC5, UniRef:UniRef90_UPI0023DDDE9D
contig_1	cds	29853	30491	-	GNHMJG_037	parA	ParA family protein	RefSeq:WP_275910315.1, SO:0001217, UniParc:UPI0023DDDEC9, UniRef:UniRef100_UPI0023DDDEC9, UniRef:UniRef50_A0A1V3KIX1, UniRef:UniRef90_UPI0023DDDEC9
contig_1	cds	30615	31196	-	GNHMJG_038		hypothetical protein	SO:0001217, UniRef:UniRef50_Q8VRE3, UniRef:UniRef90_UPI0023DDA4F0
contig_1	cds	31390	31662	-	GNHMJG_039		DUF1456 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A9X4PF05
contig_1	cds	31728	32309	-	GNHMJG_040		DUF4304 domain-containing protein	SO:0001217, UniRef:UniRef50_Q8VRE2
contig_1	cds	32498	32689	-	GNHMJG_041		hypothetical protein	
