# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	7690	7935	+	PGLELA_012		DUF3262 domain-containing protein	RefSeq:WP_005687584.1, SO:0001217, UniParc:UPI000039AD62, UniRef:UniRef100_A0A1B8T3U5, UniRef:UniRef50_A0A1V3KWH3, UniRef:UniRef90_A4N4V6
contig_1	cds	7955	8356	+	PGLELA_013		Integrating conjugative element membrane protein, PFL_4702 family	RefSeq:WP_005687585.1, SO:0001217, UniParc:UPI000039AD63, UniRef:UniRef100_A0A1B8T422, UniRef:UniRef50_Q7VMN5, UniRef:UniRef90_A0A377IYK9
contig_1	cds	8376	8747	+	PGLELA_014		Conjugative transfer region protein	RefSeq:WP_011271844.1, SO:0001217, UniParc:UPI000039AD64, UniRef:UniRef100_A0A377IYQ5, UniRef:UniRef50_Q7VMN6, UniRef:UniRef90_A0A377IYQ5
contig_1	cds	8759	9403	+	PGLELA_015		PFL_4703 family integrating conjugative element protein	RefSeq:WP_011271845.1, SO:0001217, UniParc:UPI000039AD65, UniRef:UniRef100_A0A5C6GZ30, UniRef:UniRef50_Q7VMN7, UniRef:UniRef90_A0A377IYM0
contig_1	cds	9403	10272	+	PGLELA_016		Integrating conjugative element protein, PFL_4704 family	RefSeq:WP_011271846.1, SO:0001217, UniParc:UPI000039AD66, UniRef:UniRef100_A0A5C6GZF0, UniRef:UniRef50_Q7VMN8, UniRef:UniRef90_A0A2X1RNF7
contig_1	cds	10283	11683	+	PGLELA_017		Conj_TIGR03752: integrating conjugative element protein	SO:0001217, UniRef:UniRef50_Q7VMN9, UniRef:UniRef90_A0A5C6GZ50
contig_1	cds	11693	12100	+	PGLELA_018		Conjugative transfer region lipoprotein	RefSeq:WP_005653518.1, SO:0001217, UniParc:UPI00004036C8, UniRef:UniRef100_A0A1B0WTP9, UniRef:UniRef50_A0A1V3J6D6, UniRef:UniRef90_A0A1B0WTP9
contig_1	cds	12116	14986	+	PGLELA_019		conjugative transfer ATPase	GO:0005524, RefSeq:WP_058230494.1, SO:0001217, UniParc:UPI000655A75A, UniRef:UniRef100_A0A1B0WUH9, UniRef:UniRef50_A0A380U2T4, UniRef:UniRef90_A4N4U7
contig_1	cds	14958	15401	+	PGLELA_020		DUF5655 domain-containing protein	RefSeq:WP_005687593.1, SO:0001217, UniParc:UPI0001A3F744, UniRef:UniRef100_A0A377IZ23, UniRef:UniRef50_A0A377IZ23, UniRef:UniRef90_A0A377IZ23
contig_1	cds	15411	15734	+	PGLELA_021		Hemophilus-specific protein	RefSeq:WP_005667837.1, SO:0001217, UniParc:UPI00014FC43B, UniRef:UniRef100_A0A1B0WQU9, UniRef:UniRef50_A0A1V3IET7, UniRef:UniRef90_A0A377IZG3
contig_1	cds	15743	17239	+	PGLELA_022	traG	TraG N-terminal Proteobacteria domain-containing protein	RefSeq:WP_040975703.1, SO:0001217, UniParc:UPI000595A0EB, UniRef:UniRef100_A0A1B0WPY2, UniRef:UniRef50_A0AAX3ISN8, UniRef:UniRef90_A0A1B0WPY2
contig_1	cds	17266	17622	-	PGLELA_023		hypothetical protein	RefSeq:WP_047922052.1, SO:0001217, UniParc:UPI00064CA139, UniRef:UniRef100_A0A1B0WSC8, UniRef:UniRef50_A0A377IYK1, UniRef:UniRef90_A4N4U3
contig_1	cds	17798	20683	-	PGLELA_024		Tn3 family transposase	COG:COG4644, COG:X, GO:0004803, RefSeq:WP_011116984.1, SO:0001217, UniParc:UPI00000B62EE, UniRef:UniRef100_A0A076NL98, UniRef:UniRef50_K9D0U3, UniRef:UniRef90_A0A9W4QEU4
contig_2	cds	234	554	+	PGLELA_025	hmoA	Antibiotic biosynthesis monooxygenase	COG:COG2329, COG:H, RefSeq:WP_000562370.1, SO:0001217, UniParc:UPI00000DA0D3, UniRef:UniRef100_Q1A2K8, UniRef:UniRef50_Q1A2K8, UniRef:UniRef90_Q1A2K8
contig_2	cds	547	933	+	PGLELA_026	aCTx2	ACT domain-containing protein	COG:COG4747, COG:R, RefSeq:WP_000460651.1, SO:0001217, UniParc:UPI00000D139B, UniRef:UniRef100_B1VCF2, UniRef:UniRef50_K8AJ79, UniRef:UniRef90_B1VCF2
contig_2	cds	941	1627	+	PGLELA_027	arsR	Transcriptional regulator	COG:COG0640, COG:K, RefSeq:WP_001284954.1, SO:0001217, UniParc:UPI00000BEFC6, UniRef:UniRef100_Q1A2K6, UniRef:UniRef50_Q1A2K6, UniRef:UniRef90_Q1A2K6
contig_2	cds	1605	2228	-	PGLELA_028	tetR(B)	tetracycline resistance transcriptional repressor TetR(B)	BlastRules:WP_000088605, COG:COG1309, COG:K, GO:0000976, GO:0003700, GO:0045892, GO:0046677, GO:0046872, KEGG:K18476, RefSeq:WP_000088605.1, SO:0001217, UniParc:UPI0000000D97, UniRef:UniRef100_P04483, UniRef:UniRef50_P0ACT4, UniRef:UniRef90_P04483
contig_2	cds	2310	3515	+	PGLELA_029	tet(B)	tetracycline efflux MFS transporter Tet(B)	COG:COG2814, COG:G, GO:0005886, GO:0008493, GO:0015297, GO:0015904, GO:0016020, GO:0022857, GO:0046677, GO:0055085, KEGG:K08151, NCBIProtein:WP_001089068.1, RefSeq:WP_001089068.1, SO:0001217, UniParc:UPI00000DA0F9, UniRef:UniRef100_B1VCE9, UniRef:UniRef50_P02980, UniRef:UniRef90_P02980
contig_2	cds	3628	4296	-	PGLELA_030	tetC	tetracyline resistance-associated transcriptional repressor TetC	COG:COG1309, COG:K, GO:0003677, SO:0001217, UniParc:UPI00000B7027, UniRef:UniRef100_Q6QR70, UniRef:UniRef50_P28815, UniRef:UniRef90_P28815
contig_2	cds	4309	4725	+	PGLELA_031	tetD	Transposon Tn10 TetD protein	COG:COG2207, COG:K, GO:0003700, GO:0043565, RefSeq:WP_000275180.1, SO:0001217, UniParc:UPI00000BEFBF, UniRef:UniRef100_Q6QR69, UniRef:UniRef50_P28816, UniRef:UniRef90_P28816
contig_3	cds	86	292	+	PGLELA_032		DUF3265 domain-containing protein	SO:0001217, UniParc:UPI0001602612, UniRef:UniRef100_A9EE82, UniRef:UniRef50_A9EE82, UniRef:UniRef90_A9EE82
contig_3	cds	607	1248	-	PGLELA_033	catA2	type A-2 chloramphenicol O-acetyltransferase CatII	COG:COG4845, COG:V, EC:2.3.1.28, GO:0008811, GO:0046677, KEGG:K19271, NCBIProtein:WP_011751353.1, RefSeq:WP_011751353.1, SO:0001217, UniParc:UPI0000055EA0, UniRef:UniRef100_Q8RQP2, UniRef:UniRef50_P00484, UniRef:UniRef90_P22615
contig_3	cds	1411	2358	-	PGLELA_034	tnp	IS30 family ISAeca1 transposase	COG:COG2826, COG:X, GO:0004803, IS:ISAeca1, RefSeq:WP_012564931.1, SO:0001217, UniParc:UPI00002555E1, UniRef:UniRef100_A0A729RVT0, UniRef:UniRef50_A0A432W514, UniRef:UniRef90_A0A6M4YFY5
