# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	8431	9618	-	HELBDM_011	metC	cystathionine beta-lyase	COG:COG0626, COG:E, EC:4.4.1.13, GO:0005737, GO:0006520, GO:0009086, GO:0019346, GO:0019450, GO:0030170, GO:0047804, SO:0001217, UniRef:UniRef50_P06721, UniRef:UniRef90_P44527
contig_1	cds	9755	10357	+	HELBDM_012	ahpC	Peroxiredoxin C	COG:COG0450, COG:V, RefSeq:WP_005649619.1, SO:0001217, UniParc:UPI000034EBE8, UniRef:UniRef100_Q6Q511, UniRef:UniRef50_P56876, UniRef:UniRef90_Q6Q511
contig_1	cds	10458	11015	+	HELBDM_013	pgsA	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	COG:COG0558, COG:I, EC:2.7.8.5, GO:0005886, GO:0006655, GO:0008444, GO:0008654, GO:0016020, GO:0046474, KEGG:K00995, RefSeq:WP_005649617.1, SO:0001217, UniParc:UPI000039AF0E, UniRef:UniRef100_A0A1Q5Y3V7, UniRef:UniRef50_Q6D364, UniRef:UniRef90_P44528
contig_1	tRNA	11171	11246	+	HELBDM_014	trnG	tRNA-Gly(gcc)	SO:0000260
contig_1	tRNA	11251	11337	+	HELBDM_015	trnL	tRNA-Leu(taa)	SO:0000264
contig_1	cds	11413	12249	+	HELBDM_016		Atpase involved in chromosome partitioning	RefSeq:WP_061659739.1, SO:0001217, UniParc:UPI0007667400, UniRef:UniRef100_A0A5B8RMH5, UniRef:UniRef50_A0A377IYY5, UniRef:UniRef90_A0A377IYY5
contig_1	cds	12251	13606	+	HELBDM_017	dnaB	replicative DNA helicase	EC:5.6.2.3, GO:0003677, GO:0003678, GO:0005524, GO:0006260, KEGG:K02314, RefSeq:WP_040975691.1, SO:0001217, UniParc:UPI000595EDFD, UniRef:UniRef100_A0A5B8RNJ0, UniRef:UniRef50_I3DDD5, UniRef:UniRef90_A0A377IYZ7
contig_1	cds	13599	15299	+	HELBDM_018		ParB/Sulfiredoxin domain-containing protein	KEGG:K03497, RefSeq:WP_112080939.1, SO:0001217, UniParc:UPI000DD2DD3D, UniRef:UniRef100_A0A5B8RJS0, UniRef:UniRef50_Q0I4N5, UniRef:UniRef90_A4N4Y0
contig_1	cds	15299	15850	+	HELBDM_019		DUF2857 domain-containing protein	RefSeq:WP_112080938.1, SO:0001217, UniParc:UPI000DD3052B, UniRef:UniRef100_A0A5B8RPG1, UniRef:UniRef50_Q7VMK6, UniRef:UniRef90_A0A1B0WPC7
contig_1	cds	16000	17223	+	HELBDM_020		FIG141751 protein	RefSeq:WP_047922025.1, SO:0001217, UniParc:UPI00064CD2B8, UniRef:UniRef100_A0A5B8RLG8, UniRef:UniRef50_A0A9Q7E7U6, UniRef:UniRef90_A0A377IZ48
contig_1	cds	17220	17507	+	HELBDM_021		hypothetical protein	
contig_1	cds	17524	18279	+	HELBDM_022		PFL_4669 family integrating conjugative element protein	RefSeq:WP_005667775.1, SO:0001217, UniParc:UPI000039AD4E, UniRef:UniRef100_A0A377J0T6, UniRef:UniRef50_A7TUJ7, UniRef:UniRef90_A4N4X7
contig_1	cds	18294	18767	+	HELBDM_023		DUF3158 domain-containing protein	RefSeq:WP_005653583.1, SO:0001217, UniParc:UPI00014FB5A7, UniRef:UniRef100_A0A377IYM5, UniRef:UniRef50_A0A1V3IF00, UniRef:UniRef90_A0A377IYM5
contig_1	cds	19013	19435	+	HELBDM_024		Single-stranded DNA-binding protein	RefSeq:WP_047922026.1, SO:0001217, UniParc:UPI00064CBEE8, UniRef:UniRef100_A0A5B8RM48, UniRef:UniRef50_I3DDC4, UniRef:UniRef90_A0A377IYS1
contig_1	cds	19462	19980	+	HELBDM_025	virB7	Type IV secretion system putative lipoprotein virB7	RefSeq:WP_047922027.1, SO:0001217, UniParc:UPI00064CD3BA, UniRef:UniRef100_A0A9N8NAJ2, UniRef:UniRef50_A0A2X1PJI6, UniRef:UniRef90_A0A2X1PJI6
contig_1	cds	20227	20649	+	HELBDM_026		Antirestriction protein	RefSeq:WP_047922028.1, SO:0001217, UniParc:UPI00064CC23A, UniRef:UniRef100_A0A5B8RMI3, UniRef:UniRef50_A0A369Z6Y8, UniRef:UniRef90_A0A5B8RMI3
contig_1	cds	20646	21326	-	HELBDM_027		hypothetical protein	RefSeq:WP_146335705.1, SO:0001217, UniParc:UPI0011B74DB2, UniRef:UniRef100_A0A5B8RNJ8, UniRef:UniRef50_U1H0C5, UniRef:UniRef90_A0A5B8RNJ8
contig_1	cds	21450	21662	+	HELBDM_028		Putative filamentous phage CTX RstR-like repressor	RefSeq:WP_047922029.1, SO:0001217, UniParc:UPI00064C95A8, UniRef:UniRef100_A0A5B8RJS6, UniRef:UniRef50_A0A369Z6T2, UniRef:UniRef90_A0A5B8RJS6
contig_1	cds	21637	21903	+	HELBDM_029		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A369Z689, UniRef:UniRef90_A0A5B8RPG9
contig_1	cds	21914	23959	+	HELBDM_030		DNA topoisomerase	EC:5.6.2.1, KEGG:K03169, RefSeq:WP_146335702.1, SO:0001217, UniParc:UPI0011B36840, UniRef:UniRef100_A0A5B8RLH4, UniRef:UniRef50_A0A377IYY7, UniRef:UniRef90_A0A377IYY7
contig_1	cds	24845	25273	+	HELBDM_031		STY4534 family ICE replication protein	RefSeq:WP_005653574.1, SO:0001217, UniParc:UPI00014FB5A2, UniRef:UniRef100_A0A5B8RJB8, UniRef:UniRef50_U1GZJ6, UniRef:UniRef90_A0A5B8RJB8
contig_1	cds	25388	26029	+	HELBDM_032		DUF3560 domain-containing protein	RefSeq:WP_005653571.1, SO:0001217, UniParc:UPI00014FB5A1, UniRef:UniRef100_A0A5B8RJX5, UniRef:UniRef50_A0A1I1NSW5, UniRef:UniRef90_A0A9N8NA31
contig_1	cds	26169	26639	+	HELBDM_033		DNA repair protein	KEGG:K03630, RefSeq:WP_005653569.1, SO:0001217, UniParc:UPI00014FB5A0, UniRef:UniRef100_A0A5B8RM53, UniRef:UniRef50_A0A1B0WR25, UniRef:UniRef90_A0A1B0WR25
contig_1	cds	26732	27046	+	HELBDM_034		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2X1RGH5, UniRef:UniRef90_A0A2X1RGH5
contig_1	cds	27125	27328	+	HELBDM_035		hypothetical protein	
contig_1	cds	27386	28150	+	HELBDM_036	traX	Conjugal transfer protein TraX	SO:0001217, UniRef:UniRef50_A0A1V3JSG4, UniRef:UniRef90_A0A369Z6X9
contig_1	cds	28249	28878	+	HELBDM_037	virB7	Type IV secretion system putative lipoprotein virB7	RefSeq:WP_197559226.1, SO:0001217, UniParc:UPI0018A58F5F, UniRef:UniRef100_UPI0018A58F5F, UniRef:UniRef50_A0A377IYR1, UniRef:UniRef90_A0A377IYR1
contig_1	cds	28883	29623	+	HELBDM_038		Conj_TIGR03759: integrating conjugative element protein	RefSeq:WP_012564936.1, SO:0001217, UniParc:UPI00004036BE, UniRef:UniRef100_A0A377IYM9, UniRef:UniRef50_W0R2U5, UniRef:UniRef90_A0A5C6GZ40
contig_1	cds	29602	30360	+	HELBDM_039		Transglycosylase SLT domain-containing protein	RefSeq:WP_011271840.1, SO:0001217, UniParc:UPI000039AD5C, UniRef:UniRef100_A0A377IYW6, UniRef:UniRef50_A0A4S2Q3H1, UniRef:UniRef90_A0A369Z679
contig_1	cds	30376	30882	+	HELBDM_040		Integrating conjugative element protein	RefSeq:WP_011271841.1, SO:0001217, UniParc:UPI000039AD5D, UniRef:UniRef100_A0A377IYX6, UniRef:UniRef50_Q6J5E5, UniRef:UniRef90_Q6J5E5
contig_1	cds	30879	33128	+	HELBDM_041	traD	type IV conjugative transfer system coupling protein TraD	KEGG:K12071, RefSeq:WP_047922048.1, SO:0001217, UniParc:UPI00064C754E, UniRef:UniRef100_A0A377IYN4, UniRef:UniRef50_A0A5B8SQX9, UniRef:UniRef90_A0A9N8NA81
contig_1	cds	33112	33447	+	HELBDM_042		Hemophilus-specific protein	RefSeq:WP_005687581.1, SO:0001217, UniParc:UPI0001A3F73F, UniRef:UniRef100_A0A377J0G4, UniRef:UniRef50_A0A377J0G4, UniRef:UniRef90_A0A377J0G4
contig_1	cds	33447	34133	+	HELBDM_043		Integrating conjugative element membrane protein, PFL_4697 family	RefSeq:WP_012564939.1, SO:0001217, UniParc:UPI00004036C1, UniRef:UniRef100_A0A377IZ32, UniRef:UniRef50_Q7VMN3, UniRef:UniRef90_A0A377IZ32
contig_1	cds	34294	34614	+	HELBDM_044		RAQPRD family integrative conjugative element protein	RefSeq:WP_053007201.1, SO:0001217, UniParc:UPI00065A21A0, UniRef:UniRef100_A0A377IZH2, UniRef:UniRef50_A0A0A2ZZH9, UniRef:UniRef90_A0A369Z1Z2
contig_1	cds	34618	34863	+	HELBDM_045		DUF3262 domain-containing protein	RefSeq:WP_005750915.1, SO:0001217, UniParc:UPI00027B1737, UniRef:UniRef100_A0A377J0R6, UniRef:UniRef50_A0A1V3KWH3, UniRef:UniRef90_A4N4V6
contig_1	cds	34883	35284	+	HELBDM_046		Integrating conjugative element membrane protein, PFL_4702 family	RefSeq:WP_005653541.1, SO:0001217, UniParc:UPI00004036C3, UniRef:UniRef100_A0A377IYK9, UniRef:UniRef50_Q7VMN5, UniRef:UniRef90_A0A377IYK9
contig_1	cds	35304	35675	+	HELBDM_047		Conjugative transfer region protein	RefSeq:WP_011271844.1, SO:0001217, UniParc:UPI000039AD64, UniRef:UniRef100_A0A377IYQ5, UniRef:UniRef50_Q7VMN6, UniRef:UniRef90_A0A377IYQ5
contig_1	cds	35687	36331	+	HELBDM_048		PFL_4703 family integrating conjugative element protein	RefSeq:WP_047922049.1, SO:0001217, UniParc:UPI00064CBCED, UniRef:UniRef100_A0A377IYM0, UniRef:UniRef50_Q7VMN7, UniRef:UniRef90_A0A377IYM0
contig_1	cds	36331	37200	+	HELBDM_049		Integrating conjugative element protein, PFL_4704 family	RefSeq:WP_047922050.1, SO:0001217, UniParc:UPI00064C56A9, UniRef:UniRef100_A0A377IYV6, UniRef:UniRef50_Q7VMN8, UniRef:UniRef90_A0A2X1RNF7
contig_1	cds	37211	38611	+	HELBDM_050		Conj_TIGR03752: integrating conjugative element protein	RefSeq:WP_005687589.1, SO:0001217, UniParc:UPI00004036C7, UniRef:UniRef100_A0A1B0WPF6, UniRef:UniRef50_Q7VMN9, UniRef:UniRef90_A0A5C6GZ50
contig_1	cds	38621	39028	+	HELBDM_051		Conjugative transfer region lipoprotein	RefSeq:WP_005653518.1, SO:0001217, UniParc:UPI00004036C8, UniRef:UniRef100_A0A1B0WTP9, UniRef:UniRef50_A0A1V3J6D6, UniRef:UniRef90_A0A1B0WTP9
contig_1	cds	39044	41914	+	HELBDM_052		conjugative transfer ATPase	GO:0005524, RefSeq:WP_058230494.1, SO:0001217, UniParc:UPI000655A75A, UniRef:UniRef100_A0A1B0WUH9, UniRef:UniRef50_A0A380U2T4, UniRef:UniRef90_A4N4U7
contig_1	cds	41886	42329	+	HELBDM_053		DUF5655 domain-containing protein	RefSeq:WP_005687593.1, SO:0001217, UniParc:UPI0001A3F744, UniRef:UniRef100_A0A377IZ23, UniRef:UniRef50_A0A377IZ23, UniRef:UniRef90_A0A377IZ23
contig_1	cds	42339	42662	+	HELBDM_054		Hemophilus-specific protein	RefSeq:WP_005667837.1, SO:0001217, UniParc:UPI00014FC43B, UniRef:UniRef100_A0A1B0WQU9, UniRef:UniRef50_A0A1V3IET7, UniRef:UniRef90_A0A377IZG3
contig_1	cds	42671	44167	+	HELBDM_055	traG	TraG N-terminal Proteobacteria domain-containing protein	RefSeq:WP_040975703.1, SO:0001217, UniParc:UPI000595A0EB, UniRef:UniRef100_A0A1B0WPY2, UniRef:UniRef50_A0AAX3ISN8, UniRef:UniRef90_A0A1B0WPY2
contig_1	cds	44194	44550	-	HELBDM_056		hypothetical protein	RefSeq:WP_047922052.1, SO:0001217, UniParc:UPI00064CA139, UniRef:UniRef100_A0A1B0WSC8, UniRef:UniRef50_A0A377IYK1, UniRef:UniRef90_A4N4U3
contig_1	cds	44726	47611	-	HELBDM_057		Tn3 family transposase	COG:COG4644, COG:X, GO:0004803, RefSeq:WP_011116984.1, SO:0001217, UniParc:UPI00000B62EE, UniRef:UniRef100_A0A076NL98, UniRef:UniRef50_K9D0U3, UniRef:UniRef90_A0A9W4QEU4
contig_2	ncRNA	89	158	+	HELBDM_058	RNA-OUT	RNA-OUT	RFAM:RF00240, SO:0000655
contig_2	cds	288	791	+	HELBDM_059		hypothetical protein	
contig_2	cds	786	1598	-	HELBDM_060		Site-specific recombinase	RefSeq:WP_005653468.1, SO:0001217, UniParc:UPI00004036D2, UniRef:UniRef100_Q6A247, UniRef:UniRef50_Q4QP98, UniRef:UniRef90_Q6A247
contig_2	cds	1689	3596	-	HELBDM_061	mobH	MobH family relaxase	KEGG:K12070, RefSeq:WP_012564951.1, SO:0001217, UniParc:UPI00004036D1, UniRef:UniRef100_Q6A248, UniRef:UniRef50_A7TUI7, UniRef:UniRef90_A4N4Q2
contig_2	cds	3833	4537	+	HELBDM_062		Phosphoribosyltransferase	RefSeq:WP_020910024.1, SO:0001217, UniParc:UPI0001F24112, UniRef:UniRef100_A0A5C6GYS7, UniRef:UniRef50_A0A377J0M8, UniRef:UniRef90_A0A377J0M8
contig_2	cds	4840	5538	-	HELBDM_063		DNA-binding protein	RefSeq:WP_012564949.1, SO:0001217, UniParc:UPI00004036CF, UniRef:UniRef100_Q6A250, UniRef:UniRef50_A0A5B8RM93, UniRef:UniRef90_A0A5B8RM93
contig_2	cds	5499	5660	-	HELBDM_064		hypothetical protein	SO:0001217, UniParc:UPI0004063636, UniRef:UniRef100_A0A5B8RM93, UniRef:UniRef50_A0A5B8RM93, UniRef:UniRef90_A0A5B8RM93
contig_2	cds	5828	6145	-	HELBDM_065		Secreted protein	RefSeq:WP_012564948.1, SO:0001217, UniParc:UPI00004036CE, UniRef:UniRef100_A0A9N8NAP3, UniRef:UniRef50_A0A377J0C5, UniRef:UniRef90_A0A377J0C5
contig_2	cds	6364	6555	+	HELBDM_066		hypothetical protein	RefSeq:WP_005653495.1, SO:0001217, UniParc:UPI000039AD7B, UniRef:UniRef100_A0A377IYM2, UniRef:UniRef50_A0A377IYM2, UniRef:UniRef90_A0A377IYM2
contig_2	cds	6570	7160	+	HELBDM_067		E14 prophage site-specific DNA recombinase	KEGG:K14060, SO:0001217, UniRef:UniRef50_A0A448PZD2, UniRef:UniRef90_A0A377IYI7
contig_2	cds	7234	7680	+	HELBDM_068		hypothetical protein	SO:0001217, UniRef:UniRef50_A0AB37B6F5, UniRef:UniRef90_A0AB37B6F5
contig_2	cds	7716	8477	-	HELBDM_069		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A377IYV4, UniRef:UniRef90_A0A377IYV4
contig_2	cds	8581	9534	-	HELBDM_070		Antirestriction protein	SO:0001217, UniRef:UniRef50_A0A377IYT5, UniRef:UniRef90_A0A377IYT5
contig_2	cds	9663	9821	-	HELBDM_071		hypothetical protein	RefSeq:WP_005687605.1, SO:0001217, UniParc:UPI000053E025, UniRef:UniRef100_A0A377IYK2, UniRef:UniRef50_A0A377IYK2, UniRef:UniRef90_A0A377IYK2
contig_2	cds	9825	10073	-	HELBDM_072		hypothetical protein	RefSeq:WP_005687602.1, SO:0001217, UniParc:UPI000039AD75, UniRef:UniRef100_A0A377IYN8, UniRef:UniRef50_A0A377IYN8, UniRef:UniRef90_A0A377IYN8
contig_2	cds	10076	10309	-	HELBDM_073		Hemophilus-specific protein	RefSeq:WP_005653503.1, SO:0001217, UniParc:UPI000039AD74, UniRef:UniRef100_A0A377IYJ6, UniRef:UniRef50_A0A1V3IES7, UniRef:UniRef90_A0A377IYJ6
contig_2	cds	10394	10750	-	HELBDM_074		hypothetical protein	RefSeq:WP_005653504.1, SO:0001217, UniParc:UPI00014FB48F, UniRef:UniRef100_A0A377J0Q1, UniRef:UniRef50_Q7VMQ4, UniRef:UniRef90_A0A377J0Q1
contig_2	cds	11131	11568	+	HELBDM_075		Integrating conjugative element protein, PFL_4709 family	RefSeq:WP_005687600.1, SO:0001217, UniParc:UPI00004036CC, UniRef:UniRef100_A0A377IZF4, UniRef:UniRef50_A0A377IZF4, UniRef:UniRef90_A0A377IZF4
contig_2	cds	11565	12506	+	HELBDM_076		Exported protein	RefSeq:WP_005687598.1, SO:0001217, UniParc:UPI000039AD71, UniRef:UniRef100_A0A1B0WR00, UniRef:UniRef50_A7TUJ3, UniRef:UniRef90_A0A377IZ14
contig_2	cds	12521	14521	+	HELBDM_077		integrating conjugative element protein	RefSeq:WP_047922038.1, SO:0001217, UniParc:UPI00064C7365, UniRef:UniRef100_UPI00064C7365, UniRef:UniRef50_A0A1V3J6G1, UniRef:UniRef90_A0A377J0F0
contig_2	cds	14537	14944	+	HELBDM_078		C-type lysozyme inhibitor domain-containing protein	RefSeq:WP_005667853.1, SO:0001217, UniParc:UPI000039AD6F, UniRef:UniRef100_A0A377IYL7, UniRef:UniRef50_A0A1V3JSP2, UniRef:UniRef90_A0A377IYL7
contig_2	cds	14989	15168	-	HELBDM_079		hypothetical protein	RefSeq:WP_047922037.1, SO:0001217, UniParc:UPI00064CA87D, UniRef:UniRef100_A0A1B0WRK8, UniRef:UniRef50_A0A377IYW4, UniRef:UniRef90_A0A1B0WRK8
contig_2	cds	15334	16170	-	HELBDM_080	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	COG:COG3570, COG:V, EC:2.7.1.72, KEGG:K04343, NCBIProtein:WP_000480968.1, RefSeq:WP_000480968.1, SO:0001217, UniParc:UPI0000061CB7, UniRef:UniRef100_Q7ATJ6, UniRef:UniRef50_C5IWK8, UniRef:UniRef90_C5IWK8
contig_2	cds	16170	16973	-	HELBDM_081	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	COG:COG3231, COG:J, EC:2.7.1.87, KEGG:K10673, NCBIProtein:WP_001082319.1, RefSeq:WP_001082319.1, SO:0001217, UniParc:UPI0000061CB6, UniRef:UniRef100_Q8GJ11, UniRef:UniRef50_Q8GJ11, UniRef:UniRef90_Q8GJ11
contig_2	cds	17034	17738	-	HELBDM_082	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	NCBIProtein:WP_001043265.1, SO:0001217, UniRef:UniRef50_B3H353, UniRef:UniRef90_A0A1Y6M3T0
contig_2	cds	18157	19107	-	HELBDM_083		Replication protein C	SO:0001217, UniParc:UPI000181EEE0, UniRef:UniRef100_A0A0F6X1D1, UniRef:UniRef50_A0AA37GA32, UniRef:UniRef90_Q50I77
