# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	9112	9264	-	CKFJEG_016		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A377IYR5, UniRef:UniRef90_A0A377IYR5
contig_1	cds	10034	10534	+	CKFJEG_017		hypothetical protein	PFAM:PF00226.36
contig_1	cds	10707	10916	+	CKFJEG_018		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A9X4SRA0, UniRef:UniRef90_UPI002119F6A4
contig_1	cds	11013	11333	-	CKFJEG_019		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A1V3KFH7, UniRef:UniRef90_A0A1V3KFH7
contig_1	cds	11336	12070	-	CKFJEG_020		hypothetical protein	SO:0001217, UniRef:UniRef50_Q8VRB8, UniRef:UniRef90_Q8VRB8
contig_1	cds	12308	13060	-	CKFJEG_021		TraL(RP4)-like protein	SO:0001217, UniRef:UniRef50_M1EVA3, UniRef:UniRef90_Q8VRB9
contig_1	cds	13063	13530	-	CKFJEG_022		hypothetical protein	RefSeq:WP_105892256.1, SO:0001217, UniParc:UPI000D01A4FC, UniRef:UniRef100_UPI000D01A4FC, UniRef:UniRef50_A0A9X4SJ54, UniRef:UniRef90_Q8VRC0
contig_1	cds	13922	14269	+	CKFJEG_023		putative relaxosome component	RefSeq:WP_005638131.1, SO:0001217, UniParc:UPI00000BC9D2, UniRef:UniRef100_Q8VRC1, UniRef:UniRef50_Q8VRC1, UniRef:UniRef90_Q8VRC1
contig_1	cds	14259	17621	+	CKFJEG_024		Relaxase	SO:0001217, UniRef:UniRef50_A0A9X4PDX9, UniRef:UniRef90_Q8VRC2
contig_1	cds	17838	18320	+	CKFJEG_025		AbiQ-like protein	KEGG:K19167, RefSeq:WP_105896486.1, SO:0001217, UniParc:UPI000D01A8B1, UniRef:UniRef100_UPI000D01A8B1, UniRef:UniRef50_E8KF34, UniRef:UniRef90_Q8VRC3
contig_1	cds	18356	20608	-	CKFJEG_026		DNA topoisomerase	EC:5.6.2.1, KEGG:K03169, SO:0001217, UniRef:UniRef50_Q8VRC4, UniRef:UniRef90_Q8VRC4
contig_1	cds	20780	21202	-	CKFJEG_027		single-stranded DNA-binding protein	RefSeq:WP_105896484.1, SO:0001217, UniParc:UPI000D016C64, UniRef:UniRef100_UPI000D016C64, UniRef:UniRef50_Q8VRC5, UniRef:UniRef90_UPI000D016C64
contig_1	cds	21214	21702	-	CKFJEG_028		hypothetical protein	PFAM:PF03895.21
contig_1	cds	22036	24477	-	CKFJEG_029		(pseudo) YadA-like family protein	SO:0001217, UniRef:UniRef50_UPI00376F0405, UniRef:UniRef90_UPI00376F0405
contig_1	cds	24490	25248	-	CKFJEG_030	ompA	OmpA family protein	RefSeq:WP_105896618.1, SO:0001217, UniParc:UPI000D01F69C, UniRef:UniRef100_UPI000D01F69C, UniRef:UniRef50_UPI000D01F69C, UniRef:UniRef90_UPI000D01F69C
contig_1	cds	25326	25988	-	CKFJEG_031		TrbM/KikA/MpfK family conjugal transfer protein	RefSeq:WP_105896617.1, SO:0001217, UniParc:UPI000D01AE28, UniRef:UniRef100_UPI000D01AE28, UniRef:UniRef50_A0A1T0AX12, UniRef:UniRef90_UPI000D01AE28
contig_1	cds	25999	27831	-	CKFJEG_032		TraK-like protein	EC:7.4.2.8, KEGG:K03205, SO:0001217, UniRef:UniRef50_A0A1V3IW55, UniRef:UniRef90_Q8VRC7
contig_1	cds	27841	28902	-	CKFJEG_033	virB11	P-type DNA transfer ATPase VirB11	GO:0043684, GO:0044097, SO:0001217, UniRef:UniRef50_Q8VRC8, UniRef:UniRef90_Q8VRC8
contig_1	cds	28917	30098	-	CKFJEG_034		type IV secretion system protein VirB10	KEGG:K03195, SO:0001217, UniRef:UniRef50_A0A1V3IWQ2, UniRef:UniRef90_UPI0023DDB8B5
contig_1	cds	30091	30867	-	CKFJEG_035		TrbG/VirB9 family P-type conjugative transfer protein	KEGG:K03204, SO:0001217, UniRef:UniRef50_Q8VRD0, UniRef:UniRef90_UPI000D01F8B4
contig_1	cds	30874	31656	-	CKFJEG_036		TraE/VirB8-like protein	KEGG:K03203, RefSeq:WP_105896613.1, SO:0001217, UniParc:UPI000D0208CB, UniRef:UniRef100_UPI000D0208CB, UniRef:UniRef50_A0A9X4PC34, UniRef:UniRef90_Q8VRD1
contig_1	cds	31841	32836	-	CKFJEG_037		type IV secretion system protein	KEGG:K03201, SO:0001217, UniRef:UniRef50_A0A1V3KJU1, UniRef:UniRef90_UPI000D018D96
contig_1	cds	32853	33548	-	CKFJEG_038		type IV secretion system protein	KEGG:K03200, SO:0001217, UniRef:UniRef50_A0A1T0AX86, UniRef:UniRef90_UPI000D01B7A0
contig_1	cds	33564	35978	-	CKFJEG_039		TraB/VirB4-like protein	SO:0001217, UniRef:UniRef50_Q8VRD5, UniRef:UniRef90_Q8VRD5
contig_1	cds	35950	36306	-	CKFJEG_040		TraA/VirB3-like protein	SO:0001217, UniRef:UniRef50_A0A1V3KKJ0, UniRef:UniRef90_Q8VRD6
contig_1	cds	36389	36703	-	CKFJEG_041	traC	conjugal transfer protein TraC	RefSeq:WP_105896608.1, SO:0001217, UniParc:UPI000D01DD67, UniRef:UniRef100_UPI000D01DD67, UniRef:UniRef50_Q8VRD7, UniRef:UniRef90_UPI000D01DD67
contig_1	cds	36722	36910	-	CKFJEG_042		(5' truncated) hypothetical protein	
