# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	38420	39607	+	MIOJBM_051	metC	cystathionine beta-lyase	COG:COG0626, COG:E, EC:4.4.1.13, GO:0005737, GO:0006520, GO:0009086, GO:0019346, GO:0019450, GO:0030170, GO:0047804, SO:0001217, UniRef:UniRef50_P06721, UniRef:UniRef90_P44527
contig_1	cds	39992	41350	+	MIOJBM_052	mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	COG:COG0773, COG:M, EC:6.3.2.45, GO:0005524, GO:0008360, GO:0009252, GO:0009254, GO:0016881, GO:0051301, GO:0071555, GO:0106418, KEGG:K02558, RefSeq:WP_011271893.1, SO:0001217, UniParc:UPI00003CD8DB, UniRef:UniRef100_A0A3E1QG73, UniRef:UniRef50_P37773, UniRef:UniRef90_P43948
contig_1	cds	41463	41969	+	MIOJBM_053		Uncharacterized protein HI_0120	COG:COG5413, COG:S, GO:0005886, RefSeq:WP_005653606.1, SO:0001217, UniParc:UPI00001392D8, UniRef:UniRef100_P43947, UniRef:UniRef50_P43947, UniRef:UniRef90_P43947
contig_1	cds	42019	43020	-	MIOJBM_054	znuA	zinc ABC transporter substrate-binding protein ZnuA	COG:COG4531, COG:P, EC:7.2.2.-, GO:0006829, GO:0042597, GO:0046872, RefSeq:WP_020910008.1, SO:0001217, UniParc:UPI000039AF12, UniRef:UniRef100_A0A2R3FZM8, UniRef:UniRef50_P44526, UniRef:UniRef90_P44526
contig_1	cds	43198	43968	-	MIOJBM_055	tcdA	tRNA cyclic N6-threonylcarbamoyladenosine(37) synthase TcdA	COG:COG1179, COG:J, EC:6.1.-.-, GO:0005524, GO:0008641, GO:0016020, GO:0061503, GO:0061504, RefSeq:WP_005668509.1, SO:0001217, UniParc:UPI000039AF13, UniRef:UniRef100_A0A346KA54, UniRef:UniRef50_Q57097, UniRef:UniRef90_Q57097
contig_1	cds	43968	45071	-	MIOJBM_056	mltA	murein transglycosylase A	COG:COG2821, COG:M, EC:4.2.2.-, GO:0004553, GO:0009254, GO:0019867, SO:0001217, UniRef:UniRef50_F0EUI1, UniRef:UniRef90_A0A0D0IBW5
contig_1	tRNA	45265	45341	+	MIOJBM_057	trnfM	tRNA-fMet(cat)	SO:0000266
contig_1	cds	45472	47607	+	MIOJBM_058	rlmL	bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL	COG:COG1092, COG:J, EC:2.1.1.173, EC:2.1.1.264, GO:0003723, GO:0005737, GO:0008990, GO:0031167, GO:0052915, GO:0070043, KEGG:K12297, RefSeq:WP_042593564.1, SO:0001217, UniParc:UPI0005AF0D87, UniRef:UniRef100_UPI0005AF0D87, UniRef:UniRef50_Q7VP04, UniRef:UniRef90_P44524
contig_1	tRNA	47756	47832	+	MIOJBM_059	trnR	tRNA-Arg(ccg)	SO:0001036
contig_1	tRNA	47859	47934	+	MIOJBM_060	trnH	tRNA-His(gtg)	SO:0000262
contig_1	tRNA	47956	48032	+	MIOJBM_061	trnP	tRNA-Pro(tgg)	SO:0000268
