# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	11929	12108	+	JMJGHK_016	vbhA	Antitoxin VbhA domain-containing protein	RefSeq:WP_065246324.1, SO:0001217, UniParc:UPI000803347B, UniRef:UniRef100_A0A1B8PF06, UniRef:UniRef50_A0A1V3IH03, UniRef:UniRef90_A0A1B8PF06
contig_1	cds	12089	13024	+	JMJGHK_017		protein adenylyltransferase	SO:0001217, UniRef:UniRef50_G4A5F4, UniRef:UniRef90_A0A2S9RQ35
contig_1	cds	13106	13717	-	JMJGHK_018		Resolvase/integrase-like protein	SO:0001217, UniRef:UniRef50_Q2A6M8, UniRef:UniRef90_Q8VRE8
contig_1	cds	13754	13972	-	JMJGHK_019		hypothetical protein	
contig_1	cds	14869	15381	+	JMJGHK_020		DnaJ-like protein	RefSeq:WP_011053534.1, SO:0001217, UniParc:UPI00000AEEBB, UniRef:UniRef100_Q8VRB6, UniRef:UniRef50_A0A1V3J056, UniRef:UniRef90_Q8VRB6
contig_1	cds	15585	15797	+	JMJGHK_021		hypothetical protein	RefSeq:WP_105892255.1, SO:0001217, UniParc:UPI000D01BF65, UniRef:UniRef100_UPI000D01BF65, UniRef:UniRef50_UPI000DD32F23, UniRef:UniRef90_UPI000D01BF65
contig_1	cds	15892	16212	-	JMJGHK_022		hypothetical protein	SO:0001217, UniRef:UniRef50_Q8VRB7, UniRef:UniRef90_Q8VRB7
contig_1	cds	16215	16949	-	JMJGHK_023		hypothetical protein	RefSeq:WP_005638136.1, SO:0001217, UniParc:UPI00021B3791, UniRef:UniRef100_UPI00021B3791, UniRef:UniRef50_Q8VRB8, UniRef:UniRef90_Q8VRB8
contig_1	cds	17187	17939	-	JMJGHK_024		TraL(RP4)-like protein	RefSeq:WP_049365219.1, SO:0001217, UniParc:UPI00066BE821, UniRef:UniRef100_UPI00066BE821, UniRef:UniRef50_M1EVA3, UniRef:UniRef90_Q8VRB9
contig_1	cds	17942	18409	-	JMJGHK_025		hypothetical protein	RefSeq:WP_105892256.1, SO:0001217, UniParc:UPI000D01A4FC, UniRef:UniRef100_UPI000D01A4FC, UniRef:UniRef50_A0A9X4SJ54, UniRef:UniRef90_Q8VRC0
contig_1	cds	18822	19148	+	JMJGHK_026		putative relaxosome component	SO:0001217, UniRef:UniRef50_Q8VRC1
contig_1	cds	19138	22500	+	JMJGHK_027		Relaxase	SO:0001217, UniRef:UniRef50_A0A9X4PDX9, UniRef:UniRef90_Q8VRC2
contig_1	cds	22637	23200	+	JMJGHK_028		AbiQ-like protein	KEGG:K19167, SO:0001217, UniRef:UniRef50_E8KF34, UniRef:UniRef90_Q8VRC3
contig_1	cds	23236	25488	-	JMJGHK_029		DNA topoisomerase	EC:5.6.2.1, KEGG:K03169, SO:0001217, UniRef:UniRef50_Q8VRC4, UniRef:UniRef90_Q8VRC4
contig_1	cds	25542	25967	-	JMJGHK_030		Single-stranded DNA-binding protein	RefSeq:WP_005642463.1, SO:0001217, UniParc:UPI00021B3860, UniRef:UniRef100_UPI00021B3860, UniRef:UniRef50_Q8VRC5, UniRef:UniRef90_Q8VRC5
contig_1	cds	25951	26118	-	JMJGHK_031		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI000D4E1245
contig_1	cds	26128	26790	-	JMJGHK_032		TrbM-like protein	SO:0001217, UniRef:UniRef50_A0A1T0AX12, UniRef:UniRef90_Q8VRC6
contig_1	cds	26801	28633	-	JMJGHK_033		TraK-like protein	EC:7.4.2.8, KEGG:K03205, SO:0001217, UniRef:UniRef50_A0A1V3IW55, UniRef:UniRef90_Q8VRC7
contig_1	cds	28643	29701	-	JMJGHK_034	virB11	P-type DNA transfer ATPase VirB11	GO:0043684, GO:0044097, SO:0001217, UniRef:UniRef50_Q8VRC8, UniRef:UniRef90_Q8VRC8
contig_1	cds	29716	30897	-	JMJGHK_035		type IV secretion system protein VirB10	KEGG:K03195, RefSeq:WP_112077209.1, SO:0001217, UniParc:UPI000DD450F1, UniRef:UniRef100_UPI000DD450F1, UniRef:UniRef50_A0A1V3IWQ2, UniRef:UniRef90_UPI0023DDB8B5
contig_1	cds	30890	31666	-	JMJGHK_036		TrbG/VirB9 family P-type conjugative transfer protein	KEGG:K03204, SO:0001217, UniRef:UniRef50_Q8VRD0, UniRef:UniRef90_UPI000D01F8B4
contig_1	cds	31673	32455	-	JMJGHK_037		TraE/VirB8-like protein	KEGG:K03203, RefSeq:WP_105892264.1, SO:0001217, UniParc:UPI000D01209D, UniRef:UniRef100_UPI000D01209D, UniRef:UniRef50_A0A9X4PC34, UniRef:UniRef90_Q8VRD1
contig_1	cds	32469	32624	-	JMJGHK_038		TraF-like protein	SO:0001217, UniParc:UPI00000BDCA1, UniRef:UniRef100_Q8VRD2, UniRef:UniRef50_Q8VRD2, UniRef:UniRef90_Q8VRD2
