# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	10279	10917	+	NLBCKH_013		ParA-like protein	RefSeq:WP_005638148.1, SO:0001217, UniParc:UPI00021B3798, UniRef:UniRef100_UPI00021B3798, UniRef:UniRef50_A0A1V3KIX1, UniRef:UniRef90_Q8VRE4
contig_1	cds	10919	11389	+	NLBCKH_014		hypothetical protein	RefSeq:WP_005638146.1, SO:0001217, UniParc:UPI00000B1335, UniRef:UniRef100_Q8VRE5, UniRef:UniRef50_Q8VRE5, UniRef:UniRef90_Q8VRE5
contig_1	cds	11382	11705	+	NLBCKH_015		hypothetical protein	RefSeq:WP_049365689.1, SO:0001217, UniParc:UPI00066A9B22, UniRef:UniRef100_UPI00066A9B22, UniRef:UniRef50_Q8VRE6, UniRef:UniRef90_Q8VRE6
contig_1	cds	11715	11894	+	NLBCKH_016	vbhA	Antitoxin VbhA domain-containing protein	RefSeq:WP_049365690.1, SO:0001217, UniParc:UPI00066C9725, UniRef:UniRef100_A0A2S9RQ49, UniRef:UniRef50_A0A0A3A2S1, UniRef:UniRef90_A0A2S9RQ49
contig_1	cds	11875	12810	+	NLBCKH_017		protein adenylyltransferase	SO:0001217, UniRef:UniRef50_G4A5F4, UniRef:UniRef90_A0A2S9RQ35
contig_1	cds	12892	13503	-	NLBCKH_018		Resolvase/integrase-like protein	SO:0001217, UniRef:UniRef50_Q2A6M8, UniRef:UniRef90_Q8VRE8
contig_1	cds	13496	13696	-	NLBCKH_019		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI000D01E72B, UniRef:UniRef90_UPI000D01E72B
contig_1	cds	14017	14262	+	NLBCKH_020		hypothetical protein	
contig_1	cds	14420	14932	+	NLBCKH_021		DnaJ-like protein	RefSeq:WP_371903242.1, SO:0001217, UniParc:UPI003532569A, UniRef:UniRef100_UPI003532569A, UniRef:UniRef50_A0A1V3J056, UniRef:UniRef90_Q8VRB6
contig_1	cds	15138	15350	+	NLBCKH_022		hypothetical protein	RefSeq:WP_032827177.1, SO:0001217, UniParc:UPI0002D4AC73, UniRef:UniRef100_UPI0002D4AC73, UniRef:UniRef50_UPI000DD32F23, UniRef:UniRef90_UPI00110AEB76
contig_1	cds	15444	15764	-	NLBCKH_023		hypothetical protein	RefSeq:WP_005638137.1, SO:0001217, UniParc:UPI00021B3792, UniRef:UniRef100_UPI00021B3792, UniRef:UniRef50_Q8VRB7, UniRef:UniRef90_Q8VRB7
contig_1	cds	15767	16501	-	NLBCKH_024		hypothetical protein	RefSeq:WP_011053532.1, SO:0001217, UniParc:UPI00000B01D9, UniRef:UniRef100_Q8VRB8, UniRef:UniRef50_Q8VRB8, UniRef:UniRef90_Q8VRB8
contig_1	cds	16739	17491	-	NLBCKH_025		TraL(RP4)-like protein	RefSeq:WP_049365219.1, SO:0001217, UniParc:UPI00066BE821, UniRef:UniRef100_UPI00066BE821, UniRef:UniRef50_M1EVA3, UniRef:UniRef90_Q8VRB9
contig_1	cds	17494	17961	-	NLBCKH_026		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A9X4SJ54, UniRef:UniRef90_Q8VRC0
contig_1	cds	18353	18700	+	NLBCKH_027		putative relaxosome component	RefSeq:WP_005638131.1, SO:0001217, UniParc:UPI00000BC9D2, UniRef:UniRef100_Q8VRC1, UniRef:UniRef50_Q8VRC1, UniRef:UniRef90_Q8VRC1
contig_1	cds	18690	22052	+	NLBCKH_028		Relaxase	SO:0001217, UniRef:UniRef50_A0A9X4PDX9, UniRef:UniRef90_Q8VRC2
contig_1	cds	22189	22752	+	NLBCKH_029		AbiQ-like protein	KEGG:K19167, RefSeq:WP_330934470.1, SO:0001217, UniParc:UPI002ED7CD24, UniRef:UniRef100_UPI002ED7CD24, UniRef:UniRef50_E8KF34, UniRef:UniRef90_Q8VRC3
contig_1	cds	22788	25040	-	NLBCKH_030		DNA topoisomerase	EC:5.6.2.1, KEGG:K03169, SO:0001217, UniRef:UniRef50_Q8VRC4, UniRef:UniRef90_Q8VRC4
contig_1	cds	25093	25518	-	NLBCKH_031		Single-stranded DNA-binding protein	RefSeq:WP_005642463.1, SO:0001217, UniParc:UPI00021B3860, UniRef:UniRef100_UPI00021B3860, UniRef:UniRef50_Q8VRC5, UniRef:UniRef90_Q8VRC5
contig_1	cds	25502	25669	-	NLBCKH_032		hypothetical protein	RefSeq:WP_168770056.1, SO:0001217, UniParc:UPI000D4E1245, UniRef:UniRef100_UPI000D4E1245, UniRef:UniRef50_UPI000D4E1245, UniRef:UniRef90_UPI000D4E1245
contig_1	cds	25679	26335	-	NLBCKH_033		TrbM/KikA/MpfK family conjugal transfer protein	RefSeq:WP_105892260.1, SO:0001217, UniParc:UPI000D01D95A, UniRef:UniRef100_UPI000D01D95A, UniRef:UniRef50_A0A1T0AX12, UniRef:UniRef90_UPI000D01D95A
contig_1	cds	26346	28178	-	NLBCKH_034		TraK-like protein	EC:7.4.2.8, KEGG:K03205, SO:0001217, UniRef:UniRef50_A0A1V3IW55, UniRef:UniRef90_Q8VRC7
contig_1	cds	28188	29246	-	NLBCKH_035	virB11	P-type DNA transfer ATPase VirB11	GO:0043684, GO:0044097, RefSeq:WP_136449858.1, SO:0001217, UniParc:UPI0010A5D56C, UniRef:UniRef100_UPI0010A5D56C, UniRef:UniRef50_Q8VRC8, UniRef:UniRef90_Q8VRC8
contig_1	cds	29261	30442	-	NLBCKH_036		type IV secretion system protein VirB10	KEGG:K03195, SO:0001217, UniRef:UniRef50_A0A1V3IWQ2, UniRef:UniRef90_UPI0023DDB8B5
contig_1	cds	30435	31208	-	NLBCKH_037		TrbG/VirB9 family P-type conjugative transfer protein	KEGG:K03204, RefSeq:WP_258172570.1, SO:0001217, UniParc:UPI000D4BAD21, UniRef:UniRef100_UPI000D4BAD21, UniRef:UniRef50_Q8VRD0, UniRef:UniRef90_UPI000D01F8B4
contig_1	cds	31218	32000	-	NLBCKH_038		TraE/VirB8-like protein	KEGG:K03203, RefSeq:WP_105892264.1, SO:0001217, UniParc:UPI000D01209D, UniRef:UniRef100_UPI000D01209D, UniRef:UniRef50_A0A9X4PC34, UniRef:UniRef90_Q8VRD1
