# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	7592	8197	-	KMCBMD_013		Resolvase/integrase-like protein	RefSeq:WP_116954132.1, SO:0001217, UniParc:UPI000E353535, UniRef:UniRef100_UPI000E353535, UniRef:UniRef50_Q2A6M8, UniRef:UniRef90_Q8VRE8
contig_1	cds	8217	8528	-	KMCBMD_014		hypothetical protein	RefSeq:WP_116954131.1, SO:0001217, UniParc:UPI000E3461C6, UniRef:UniRef100_UPI000E3461C6, UniRef:UniRef50_UPI0001BA153E, UniRef:UniRef90_UPI00021B3793
contig_1	cds	8554	8838	-	KMCBMD_015		hypothetical protein	RefSeq:WP_049365694.1, SO:0001217, UniParc:UPI00066D611D, UniRef:UniRef100_UPI00066D611D, UniRef:UniRef50_A0A1T0AXA2, UniRef:UniRef90_UPI0018A5E390
contig_1	cds	9100	9222	-	KMCBMD_016		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A377IYR5, UniRef:UniRef90_A0A377IYR5
contig_1	cds	9231	9563	-	KMCBMD_017		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A377IYI6, UniRef:UniRef90_UPI0021629E5E
contig_1	cds	9535	9843	-	KMCBMD_018		hypothetical protein	RefSeq:WP_116954129.1, SO:0001217, UniParc:UPI000E347550, UniRef:UniRef100_UPI000E347550, UniRef:UniRef50_UPI001E5D1758, UniRef:UniRef90_UPI0010A63225
contig_1	cds	9866	10084	-	KMCBMD_019		Phage protein	SO:0001217, UniRef:UniRef50_A0A369YBD3, UniRef:UniRef90_UPI0011C06A48
contig_1	cds	10603	10848	+	KMCBMD_020		hypothetical protein	
contig_1	cds	11007	11519	+	KMCBMD_021		DnaJ-like protein	RefSeq:WP_011053534.1, SO:0001217, UniParc:UPI00000AEEBB, UniRef:UniRef100_Q8VRB6, UniRef:UniRef50_A0A1V3J056, UniRef:UniRef90_Q8VRB6
contig_1	cds	11724	11936	+	KMCBMD_022		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI000DD32F23, UniRef:UniRef90_UPI000D01BF65
contig_1	cds	12031	12351	-	KMCBMD_023		hypothetical protein	RefSeq:WP_005638137.1, SO:0001217, UniParc:UPI00021B3792, UniRef:UniRef100_UPI00021B3792, UniRef:UniRef50_Q8VRB7, UniRef:UniRef90_Q8VRB7
contig_1	cds	12354	13088	-	KMCBMD_024		hypothetical protein	RefSeq:WP_011053532.1, SO:0001217, UniParc:UPI00000B01D9, UniRef:UniRef100_Q8VRB8, UniRef:UniRef50_Q8VRB8, UniRef:UniRef90_Q8VRB8
contig_1	cds	13326	14078	-	KMCBMD_025		TraL(RP4)-like protein	RefSeq:WP_049365219.1, SO:0001217, UniParc:UPI00066BE821, UniRef:UniRef100_UPI00066BE821, UniRef:UniRef50_M1EVA3, UniRef:UniRef90_Q8VRB9
contig_1	cds	14081	14548	-	KMCBMD_026		hypothetical protein	RefSeq:WP_116954125.1, SO:0001217, UniParc:UPI000E348430, UniRef:UniRef100_UPI000E348430, UniRef:UniRef50_A0A9X4SJ54, UniRef:UniRef90_Q8VRC0
contig_1	cds	14961	15287	+	KMCBMD_027		putative relaxosome component	SO:0001217, UniRef:UniRef50_Q8VRC1
contig_1	cds	15277	18627	+	KMCBMD_028		Relaxase	SO:0001217, UniRef:UniRef50_A0A9X4PDX9, UniRef:UniRef90_Q8VRC2
contig_1	cds	18845	19327	+	KMCBMD_029		AbiQ-like protein	KEGG:K19167, RefSeq:WP_049365224.1, SO:0001217, UniParc:UPI00066AD8EB, UniRef:UniRef100_UPI002ED7CD24, UniRef:UniRef50_E8KF34, UniRef:UniRef90_Q8VRC3
contig_1	cds	19363	21615	-	KMCBMD_030		DNA topoisomerase	EC:5.6.2.1, KEGG:K03169, RefSeq:WP_116954140.1, SO:0001217, UniParc:UPI000E351733, UniRef:UniRef100_UPI000E351733, UniRef:UniRef50_Q8VRC4, UniRef:UniRef90_Q8VRC4
contig_1	cds	21668	22093	-	KMCBMD_031		Single-stranded DNA-binding protein	SO:0001217, UniRef:UniRef50_Q8VRC5, UniRef:UniRef90_Q8VRC5
contig_1	cds	22077	22244	-	KMCBMD_032		hypothetical protein	RefSeq:WP_168770056.1, SO:0001217, UniParc:UPI000D4E1245, UniRef:UniRef100_UPI000D4E1245, UniRef:UniRef50_UPI000D4E1245, UniRef:UniRef90_UPI000D4E1245
contig_1	cds	22254	22910	-	KMCBMD_033		TrbM/KikA/MpfK family conjugal transfer protein	RefSeq:WP_105892260.1, SO:0001217, UniParc:UPI000D01D95A, UniRef:UniRef100_UPI000D01D95A, UniRef:UniRef50_A0A1T0AX12, UniRef:UniRef90_UPI000D01D95A
contig_1	cds	22921	24753	-	KMCBMD_034		TraK-like protein	EC:7.4.2.8, KEGG:K03205, RefSeq:WP_116954138.1, SO:0001217, UniParc:UPI000E355BD2, UniRef:UniRef100_UPI000E355BD2, UniRef:UniRef50_A0A1V3IW55, UniRef:UniRef90_Q8VRC7
contig_1	cds	24763	25821	-	KMCBMD_035	virB11	P-type DNA transfer ATPase VirB11	GO:0043684, GO:0044097, RefSeq:WP_116954137.1, SO:0001217, UniParc:UPI000E34EB87, UniRef:UniRef100_UPI000E34EB87, UniRef:UniRef50_Q8VRC8, UniRef:UniRef90_Q8VRC8
contig_1	cds	25836	27017	-	KMCBMD_036		type IV secretion system protein VirB10	KEGG:K03195, RefSeq:WP_116954136.1, SO:0001217, UniParc:UPI000E354942, UniRef:UniRef100_UPI000E354942, UniRef:UniRef50_A0A1V3IWQ2, UniRef:UniRef90_UPI0023DDB8B5
contig_1	cds	27010	27783	-	KMCBMD_037		TrbG/VirB9 family P-type conjugative transfer protein	KEGG:K03204, RefSeq:WP_258172570.1, SO:0001217, UniParc:UPI000D4BAD21, UniRef:UniRef100_UPI000D4BAD21, UniRef:UniRef50_Q8VRD0, UniRef:UniRef90_UPI000D01F8B4
contig_1	cds	27793	28575	-	KMCBMD_038		TraE/VirB8-like protein	KEGG:K03203, RefSeq:WP_105892264.1, SO:0001217, UniParc:UPI000D01209D, UniRef:UniRef100_UPI000D01209D, UniRef:UniRef50_A0A9X4PC34, UniRef:UniRef90_Q8VRD1
contig_1	cds	28757	29749	-	KMCBMD_039		type IV secretion system protein	KEGG:K03201, RefSeq:WP_105892265.1, SO:0001217, UniParc:UPI000D01F324, UniRef:UniRef100_UPI000D01F324, UniRef:UniRef50_A0A1V3KJU1, UniRef:UniRef90_UPI0010A6B0F2
contig_1	cds	29762	30454	-	KMCBMD_040		type IV secretion system protein	KEGG:K03200, RefSeq:WP_105892266.1, SO:0001217, UniParc:UPI000D0126AC, UniRef:UniRef100_UPI000D0126AC, UniRef:UniRef50_A0A1T0AX86, UniRef:UniRef90_UPI000D0126AC
contig_1	cds	30470	32884	-	KMCBMD_041		TraB/VirB4-like protein	RefSeq:WP_105892267.1, SO:0001217, UniParc:UPI000D01BFF0, UniRef:UniRef100_UPI000D01BFF0, UniRef:UniRef50_Q8VRD5, UniRef:UniRef90_Q8VRD5
contig_1	cds	32856	33212	-	KMCBMD_042		TraA/VirB3-like protein	RefSeq:WP_105892268.1, SO:0001217, UniParc:UPI000D015116, UniRef:UniRef100_UPI000D015116, UniRef:UniRef50_A0A1V3KKJ0, UniRef:UniRef90_Q8VRD6
contig_1	cds	33295	33609	-	KMCBMD_043		TraC-like protein	RefSeq:WP_105892269.1, SO:0001217, UniParc:UPI000D01A599, UniRef:UniRef100_UPI000D01A599, UniRef:UniRef50_Q8VRD7, UniRef:UniRef90_Q8VRD7
contig_1	cds	33628	34311	-	KMCBMD_044		TraB-like protein	RefSeq:WP_105892270.1, SO:0001217, UniParc:UPI000D017A32, UniRef:UniRef100_UPI000D017A32, UniRef:UniRef50_A0A1V3IX29, UniRef:UniRef90_Q8VRD8
