# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	17156	17662	-	KBKNLP_024		Integrating conjugative element protein	RefSeq:WP_011271841.1, SO:0001217, UniParc:UPI000039AD5D, UniRef:UniRef100_A0A377IYX6, UniRef:UniRef50_Q6J5E5, UniRef:UniRef90_Q6J5E5
contig_1	cds	17678	18436	-	KBKNLP_025		Transglycosylase SLT domain-containing protein	RefSeq:WP_049370068.1, SO:0001217, UniParc:UPI00066A90C3, UniRef:UniRef100_A0A369Z679, UniRef:UniRef50_A0A4S2Q3H1, UniRef:UniRef90_A0A369Z679
contig_1	cds	18415	19155	-	KBKNLP_026		Conj_TIGR03759: integrating conjugative element protein	RefSeq:WP_012564936.1, SO:0001217, UniParc:UPI00004036BE, UniRef:UniRef100_A0A377IYM9, UniRef:UniRef50_W0R2U5, UniRef:UniRef90_A0A5C6GZ40
contig_1	cds	19159	19788	-	KBKNLP_027	virB7	Type IV secretion system putative lipoprotein virB7	RefSeq:WP_012564935.1, SO:0001217, UniParc:UPI00004036BD, UniRef:UniRef100_A0A377IYR1, UniRef:UniRef50_A0A377IYR1, UniRef:UniRef90_A0A377IYR1
contig_1	cds	19887	20561	-	KBKNLP_028	traX	Conjugal transfer protein TraX	SO:0001217, UniRef:UniRef50_A0A1V3JSG4, UniRef:UniRef90_A0A369Z6X9
contig_1	cds	20709	20912	-	KBKNLP_029		hypothetical protein	RefSeq:WP_047922046.1, SO:0001217, UniParc:UPI00064C53C9, UniRef:UniRef100_A0A1B0WP18, UniRef:UniRef50_A0A377J0S9, UniRef:UniRef90_A0A377J0S9
contig_1	ncRNA	21048	21117	-	KBKNLP_030	RNA-OUT	RNA-OUT	RFAM:RF00240, SO:0000655
contig_2	cds	86	292	+	KBKNLP_031		DUF3265 domain-containing protein	SO:0001217, UniParc:UPI0001602612, UniRef:UniRef100_A9EE82, UniRef:UniRef50_A9EE82, UniRef:UniRef90_A9EE82
contig_2	cds	607	1248	-	KBKNLP_032	catA2	type A-2 chloramphenicol O-acetyltransferase CatII	COG:COG4845, COG:V, EC:2.3.1.28, GO:0008811, GO:0046677, KEGG:K19271, NCBIProtein:WP_011751353.1, RefSeq:WP_011751353.1, SO:0001217, UniParc:UPI0000055EA0, UniRef:UniRef100_Q8RQP2, UniRef:UniRef50_P00484, UniRef:UniRef90_P22615
contig_2	cds	1411	2358	-	KBKNLP_033	tnp	IS30 family ISAeca1 transposase	COG:COG2826, COG:X, GO:0004803, IS:ISAeca1, RefSeq:WP_012564931.1, SO:0001217, UniParc:UPI00002555E1, UniRef:UniRef100_A0A729RVT0, UniRef:UniRef50_A0A432W514, UniRef:UniRef90_A0A6M4YFY5
contig_3	cds	68	1000	+	KBKNLP_034	tnp	IS5 family ISKpn13 transposase	COG:COG3039, COG:X, GO:0004803, IS:ISKpn13, RefSeq:WP_004235553.1, SO:0001217, UniParc:UPI00004036B9, UniRef:UniRef100_A0A2P9E4A7, UniRef:UniRef50_A0A6S4T5S8, UniRef:UniRef90_A0A2P9E4A7
