# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	30441	30782	-	HJCCDA_033		hypothetical protein	
contig_1	cds	30799	31077	+	HJCCDA_034		hypothetical protein	
contig_1	cds	31010	31747	-	HJCCDA_035	dsbC	DsbC family protein	RefSeq:WP_152703609.1, SO:0001217, UniParc:UPI00128BC145, UniRef:UniRef100_UPI00128BC145, UniRef:UniRef50_A0A378QDF4, UniRef:UniRef90_UPI00128C538D
contig_1	cds	31735	32214	-	HJCCDA_036	dsbC	DsbC family protein	RefSeq:WP_081570100.1, SO:0001217, UniParc:UPI0009C29F2B, UniRef:UniRef100_UPI0009C29F2B, UniRef:UniRef50_A0A378QCY7, UniRef:UniRef90_UPI0009C29F2B
contig_1	cds	32224	33471	-	HJCCDA_037		TraB/VirB10 family protein	KEGG:K12065, RefSeq:WP_081570101.1, SO:0001217, UniParc:UPI0009C20524, UniRef:UniRef100_UPI0009C20524, UniRef:UniRef50_A0A378QDK6, UniRef:UniRef90_UPI0009C20524
contig_1	cds	33468	34196	-	HJCCDA_038	traK	type-F conjugative transfer system secretin TraK	KEGG:K12066, RefSeq:WP_120649638.1, SO:0001217, UniParc:UPI000EAA46E4, UniRef:UniRef100_UPI000EAA46E4, UniRef:UniRef50_A0A378QCC4, UniRef:UniRef90_UPI000EAA46E4
contig_1	cds	34135	34725	-	HJCCDA_039		TraE/TraK family type IV conjugative transfer system protein	KEGG:K12067, RefSeq:WP_120649639.1, SO:0001217, UniParc:UPI000EA9BDD9, UniRef:UniRef100_UPI000EA9BDD9, UniRef:UniRef50_A0A378QCT6, UniRef:UniRef90_UPI000EA9BDD9
contig_1	cds	34730	35020	-	HJCCDA_040	traL	type IV conjugative transfer system protein TraL	KEGG:K12068, SO:0001217, UniRef:UniRef50_A0A378QCD5, UniRef:UniRef90_UPI00128E6BF3
contig_1	cds	35061	35411	-	HJCCDA_041		TrbC/VirB2 family protein	KEGG:K12069, RefSeq:WP_120649640.1, SO:0001217, UniParc:UPI000EA92461, UniRef:UniRef100_UPI000EA92461, UniRef:UniRef50_A0A378QCC9, UniRef:UniRef90_UPI00128C9AB7
contig_1	cds	35674	36297	-	HJCCDA_042		lytic transglycosylase domain-containing protein	RefSeq:WP_081570106.1, SO:0001217, UniParc:UPI0009C3A171, UniRef:UniRef100_UPI0009C3A171, UniRef:UniRef50_A0A378QCN4, UniRef:UniRef90_UPI00128BEF2B
contig_1	cds	36516	37439	-	HJCCDA_043		ParB/RepB/Spo0J family partition protein	KEGG:K03497, RefSeq:WP_081570107.1, SO:0001217, UniParc:UPI0009C2985D, UniRef:UniRef100_UPI0009C2985D, UniRef:UniRef50_UPI00128CB457, UniRef:UniRef90_UPI0009C2985D
contig_1	cds	37452	38192	-	HJCCDA_044		Sporulation initiation inhibitor protein soj	KEGG:K03496, RefSeq:WP_081570108.1, SO:0001217, UniParc:UPI0009C33380, UniRef:UniRef100_UPI0009C33380, UniRef:UniRef50_A0A2D2LWZ7, UniRef:UniRef90_A0A378QGW7
contig_1	cds	38189	38518	-	HJCCDA_045		hypothetical protein	RefSeq:WP_081570109.1, SO:0001217, UniParc:UPI0009C1D894, UniRef:UniRef100_UPI0009C1D894, UniRef:UniRef50_A0A378QDE7, UniRef:UniRef90_UPI0009C1D894
contig_1	cds	38674	39108	-	HJCCDA_046		hypothetical protein	RefSeq:WP_081570110.1, SO:0001217, UniParc:UPI0009C29977, UniRef:UniRef100_UPI000EBC2E6A, UniRef:UniRef50_A0A378QCX9, UniRef:UniRef90_UPI000EBC2E6A
contig_1	cds	39256	39600	+	HJCCDA_047		H-NS family nucleoid-associated regulatory protein	RefSeq:WP_120649648.1, SO:0001217, UniParc:UPI0009C3DC03, UniRef:UniRef100_UPI001C7CA6F8, UniRef:UniRef50_A0A378QCX2, UniRef:UniRef90_UPI001C7CA6F8
