# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	7376	7705	+	PLKDHK_011		hypothetical protein	RefSeq:WP_081570109.1, SO:0001217, UniParc:UPI0009C1D894, UniRef:UniRef100_UPI0009C1D894, UniRef:UniRef50_A0A378QDE7, UniRef:UniRef90_UPI0009C1D894
contig_1	cds	7702	8442	+	PLKDHK_012		Sporulation initiation inhibitor protein soj	KEGG:K03496, RefSeq:WP_081570108.1, SO:0001217, UniParc:UPI0009C33380, UniRef:UniRef100_UPI0009C33380, UniRef:UniRef50_A0A2D2LWZ7, UniRef:UniRef90_A0A378QGW7
contig_1	cds	8455	9378	+	PLKDHK_013		ParB/RepB/Spo0J family partition protein	KEGG:K03497, RefSeq:WP_081570107.1, SO:0001217, UniParc:UPI0009C2985D, UniRef:UniRef100_UPI0009C2985D, UniRef:UniRef50_UPI00128CB457, UniRef:UniRef90_UPI0009C2985D
contig_1	cds	9597	10220	+	PLKDHK_014		lytic transglycosylase domain-containing protein	RefSeq:WP_081570106.1, SO:0001217, UniParc:UPI0009C3A171, UniRef:UniRef100_UPI0009C3A171, UniRef:UniRef50_A0A378QCN4, UniRef:UniRef90_UPI00128BEF2B
contig_1	cds	10496	10855	+	PLKDHK_015		TrbC/VirB2 family protein	KEGG:K12069, SO:0001217, UniRef:UniRef50_A0A378QCC9, UniRef:UniRef90_UPI00128DB8AB
contig_1	cds	10896	11186	+	PLKDHK_016	traL	type IV conjugative transfer system protein TraL	KEGG:K12068, RefSeq:WP_081570104.1, SO:0001217, UniParc:UPI0009C3DD54, UniRef:UniRef100_UPI0009C3DD54, UniRef:UniRef50_A0A378QCD5, UniRef:UniRef90_A0A378QCD5
contig_1	cds	11191	11781	+	PLKDHK_017		TraE/TraK family type IV conjugative transfer system protein	KEGG:K12067, RefSeq:WP_120649639.1, SO:0001217, UniParc:UPI000EA9BDD9, UniRef:UniRef100_UPI000EA9BDD9, UniRef:UniRef50_A0A378QCT6, UniRef:UniRef90_UPI000EA9BDD9
contig_1	cds	11720	12448	+	PLKDHK_018	traK	type-F conjugative transfer system secretin TraK	KEGG:K12066, RefSeq:WP_120649638.1, SO:0001217, UniParc:UPI000EAA46E4, UniRef:UniRef100_UPI000EAA46E4, UniRef:UniRef50_A0A378QCC4, UniRef:UniRef90_UPI000EAA46E4
contig_1	cds	12445	13692	+	PLKDHK_019		TraB/VirB10 family protein	KEGG:K12065, RefSeq:WP_081570101.1, SO:0001217, UniParc:UPI0009C20524, UniRef:UniRef100_UPI0009C20524, UniRef:UniRef50_A0A378QDK6, UniRef:UniRef90_UPI0009C20524
contig_1	cds	13702	14181	+	PLKDHK_020	dsbC	DsbC family protein	RefSeq:WP_081570100.1, SO:0001217, UniParc:UPI0009C29F2B, UniRef:UniRef100_UPI0009C29F2B, UniRef:UniRef50_A0A378QCY7, UniRef:UniRef90_UPI0009C29F2B
contig_1	cds	14169	14906	+	PLKDHK_021	dsbC	DsbC family protein	RefSeq:WP_081570099.1, SO:0001217, UniParc:UPI0009C32263, UniRef:UniRef100_UPI0009C32263, UniRef:UniRef50_A0A378QDF4, UniRef:UniRef90_UPI00128C538D
contig_1	cds	14903	15475	+	PLKDHK_022	traV	type IV conjugative transfer system lipoprotein TraV	KEGG:K12064, RefSeq:WP_081570098.1, SO:0001217, UniParc:UPI0009C3DE34, UniRef:UniRef100_UPI0009C3DE34, UniRef:UniRef50_A0A378QGX7, UniRef:UniRef90_UPI0009C3DE34
contig_1	cds	15475	16587	+	PLKDHK_023		F pilus assembly Type-IV secretion system for plasmid transfer	RefSeq:WP_152703610.1, SO:0001217, UniParc:UPI00128BF625, UniRef:UniRef100_UPI00128BF625, UniRef:UniRef50_A0A378QE76, UniRef:UniRef90_UPI00128CCBD7
contig_1	cds	16562	19171	+	PLKDHK_024	traC	type IV secretion system protein TraC	KEGG:K12063, RefSeq:WP_152708518.1, SO:0001217, UniParc:UPI00128C39F3, UniRef:UniRef100_UPI00128C39F3, UniRef:UniRef50_A0A378QCP4, UniRef:UniRef90_UPI00128B2DD6
contig_1	cds	19171	19653	+	PLKDHK_025	trbI	Type-F conjugative transfer system protein TrbI	SO:0001217, UniRef:UniRef50_A0A378QCE1
contig_1	cds	19654	20199	+	PLKDHK_026		S26 family signal peptidase	RefSeq:WP_081570094.1, SO:0001217, UniParc:UPI0009C20BA8, UniRef:UniRef100_UPI0009C20BA8, UniRef:UniRef50_A0A378QCE3, UniRef:UniRef90_UPI0009C20BA8
contig_1	cds	20189	20827	+	PLKDHK_027	traW	type-F conjugative transfer system protein TraW	KEGG:K12061, RefSeq:WP_081570093.1, SO:0001217, UniParc:UPI0009C2DF80, UniRef:UniRef100_UPI0009C2DF80, UniRef:UniRef50_A0A378QCU5, UniRef:UniRef90_UPI0009C2DF80
contig_1	cds	20824	21831	+	PLKDHK_028	traU	conjugal transfer pilus assembly protein TraU	KEGG:K12060, RefSeq:WP_081570092.1, SO:0001217, UniParc:UPI0009C1ACC7, UniRef:UniRef100_UPI0009C1ACC7, UniRef:UniRef50_A0A6L4YKZ3, UniRef:UniRef90_A0A378QCD7
contig_1	cds	21840	22547	+	PLKDHK_029	trbC	type-F conjugative transfer system pilin assembly protein TrbC	RefSeq:WP_081570091.1, SO:0001217, UniParc:UPI0009D9FE27, UniRef:UniRef100_UPI0009D9FE27, UniRef:UniRef50_A0A378QDL0, UniRef:UniRef90_UPI0009D9FE27
contig_1	cds	22550	24700	+	PLKDHK_030	traN	conjugal transfer protein TraN	KEGG:K12058, RefSeq:WP_081570090.1, SO:0001217, UniParc:UPI0009D9F996, UniRef:UniRef100_UPI0009D9F996, UniRef:UniRef50_A0A378QCZ7, UniRef:UniRef90_UPI00128C84E7
contig_1	cds	24690	25571	+	PLKDHK_031	traF	conjugal transfer protein TraF	KEGG:K12057, RefSeq:WP_152726692.1, SO:0001217, UniParc:UPI00128D845D, UniRef:UniRef100_UPI00128D845D, UniRef:UniRef50_A0A378QDG9, UniRef:UniRef90_UPI00128C7662
contig_1	cds	25582	25911	+	PLKDHK_032		hypothetical protein	RefSeq:WP_081570089.1, SO:0001217, UniParc:UPI0009C2F8A6, UniRef:UniRef100_UPI0009C2F8A6, UniRef:UniRef50_UPI00128D3BBC, UniRef:UniRef90_UPI00128D3BBC
contig_1	cds	25911	27314	+	PLKDHK_033	traH	conjugal transfer protein TraH	KEGG:K12072, SO:0001217, UniRef:UniRef50_A0A378QE85, UniRef:UniRef90_UPI0009C1FF39
contig_1	cds	27709	28014	-	PLKDHK_034		hypothetical protein	
contig_1	cds	28810	29199	-	PLKDHK_035		hypothetical protein	
contig_1	cds	29477	30163	+	PLKDHK_036		hypothetical protein	
contig_1	cds	30250	30672	+	PLKDHK_037		lytic transglycosylase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A378QCF0, UniRef:UniRef90_UPI00128E483B
contig_1	cds	30707	30958	-	PLKDHK_038		hypothetical protein	RefSeq:WP_081570085.1, SO:0001217, UniParc:UPI0009C28A85, UniRef:UniRef100_UPI0009C28A85, UniRef:UniRef50_UPI00128C6FD8, UniRef:UniRef90_UPI0009C28A85
contig_1	cds	31067	31588	+	PLKDHK_039		hypothetical protein	RefSeq:WP_081570084.1, SO:0001217, UniParc:UPI0009C23ACE, UniRef:UniRef100_UPI0009C23ACE, UniRef:UniRef50_A0A198UN78, UniRef:UniRef90_UPI000EA8FB37
contig_1	cds	31826	32143	-	PLKDHK_040		Plasmid stabilization protein	RefSeq:WP_064609676.1, SO:0001217, UniParc:UPI0007E370EA, UniRef:UniRef100_A0A198UJP8, UniRef:UniRef50_A0A1T0CD98, UniRef:UniRef90_A0A1T0CD98
contig_1	cds	32143	32403	-	PLKDHK_041	copG	CopG family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A1T0CD78, UniRef:UniRef90_A0A1T0CD78
contig_1	cds	32741	33328	+	PLKDHK_042		DNA-invertase hin	KEGG:K14060, RefSeq:WP_081570082.1, SO:0001217, UniParc:UPI0009C25352, UniRef:UniRef100_UPI0009C25352, UniRef:UniRef50_A0A1S9ZU90, UniRef:UniRef90_A0A378QDH8
contig_1	cds	33343	36198	-	PLKDHK_043	mobF	MobF family relaxase	GO:0003677, RefSeq:WP_081570081.1, SO:0001217, UniParc:UPI0009C347BE, UniRef:UniRef100_UPI0009C347BE, UniRef:UniRef50_A0A378QGZ7, UniRef:UniRef90_UPI000EA8D057
contig_1	cds	36214	38004	-	PLKDHK_044	traD	DNA transport protein TraD	RefSeq:WP_081570080.1, SO:0001217, UniParc:UPI0009C360EE, UniRef:UniRef100_UPI0009C360EE, UniRef:UniRef50_A0A378QE95, UniRef:UniRef90_A0A378QE95
contig_1	cds	38007	38333	-	PLKDHK_045		hypothetical protein	RefSeq:WP_152726679.1, SO:0001217, UniParc:UPI00128C3E30, UniRef:UniRef100_UPI00128C3E30, UniRef:UniRef50_A0A378QCR7, UniRef:UniRef90_UPI00128C3E30
contig_1	cds	38783	39103	+	PLKDHK_046		hypothetical protein	RefSeq:WP_147376479.1, SO:0001217, UniParc:UPI000EBA29AD, UniRef:UniRef100_UPI000EBA29AD, UniRef:UniRef50_UPI000EBA29AD, UniRef:UniRef90_UPI000EBA29AD
contig_1	cds	39220	39936	-	PLKDHK_047		hypothetical protein	RefSeq:WP_152703603.1, SO:0001217, UniParc:UPI00128CE07E, UniRef:UniRef100_UPI00128CE07E, UniRef:UniRef50_A0A378QCF7, UniRef:UniRef90_UPI000EA9BA73
