# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	27728	28057	-	FOEJFP_032		hypothetical protein	RefSeq:WP_081570089.1, SO:0001217, UniParc:UPI0009C2F8A6, UniRef:UniRef100_UPI0009C2F8A6, UniRef:UniRef50_UPI00128D3BBC, UniRef:UniRef90_UPI00128D3BBC
contig_1	cds	28068	28949	-	FOEJFP_033	traF	conjugal transfer protein TraF	KEGG:K12057, RefSeq:WP_152726692.1, SO:0001217, UniParc:UPI00128D845D, UniRef:UniRef100_UPI00128D845D, UniRef:UniRef50_A0A378QDG9, UniRef:UniRef90_UPI00128C7662
contig_1	cds	28939	31089	-	FOEJFP_034	traN	conjugal transfer protein TraN	KEGG:K12058, RefSeq:WP_081570090.1, SO:0001217, UniParc:UPI0009D9F996, UniRef:UniRef100_UPI0009D9F996, UniRef:UniRef50_A0A378QCZ7, UniRef:UniRef90_UPI00128C84E7
contig_1	cds	31092	31799	-	FOEJFP_035	trbC	type-F conjugative transfer system pilin assembly protein TrbC	RefSeq:WP_081570091.1, SO:0001217, UniParc:UPI0009D9FE27, UniRef:UniRef100_UPI0009D9FE27, UniRef:UniRef50_A0A378QDL0, UniRef:UniRef90_UPI0009D9FE27
contig_1	cds	31808	32815	-	FOEJFP_036	traU	conjugal transfer pilus assembly protein TraU	KEGG:K12060, RefSeq:WP_081570092.1, SO:0001217, UniParc:UPI0009C1ACC7, UniRef:UniRef100_UPI0009C1ACC7, UniRef:UniRef50_A0A6L4YKZ3, UniRef:UniRef90_A0A378QCD7
contig_1	cds	32812	33450	-	FOEJFP_037	traW	type-F conjugative transfer system protein TraW	KEGG:K12061, RefSeq:WP_081570093.1, SO:0001217, UniParc:UPI0009C2DF80, UniRef:UniRef100_UPI0009C2DF80, UniRef:UniRef50_A0A378QCU5, UniRef:UniRef90_UPI0009C2DF80
contig_1	cds	33440	33985	-	FOEJFP_038		S26 family signal peptidase	RefSeq:WP_081570094.1, SO:0001217, UniParc:UPI0009C20BA8, UniRef:UniRef100_UPI0009C20BA8, UniRef:UniRef50_A0A378QCE3, UniRef:UniRef90_UPI0009C20BA8
contig_1	cds	33986	34468	-	FOEJFP_039	trbI	Type-F conjugative transfer system protein TrbI	RefSeq:WP_081570095.1, SO:0001217, UniParc:UPI0009C37822, UniRef:UniRef100_UPI0009C37822, UniRef:UniRef50_A0A378QCE1, UniRef:UniRef90_UPI00128D3469
contig_1	cds	34468	37077	-	FOEJFP_040	traC	type IV secretion system protein TraC	KEGG:K12063, SO:0001217, UniRef:UniRef50_A0A378QCP4, UniRef:UniRef90_UPI00128B2DD6
contig_1	cds	37052	38164	-	FOEJFP_041		F pilus assembly Type-IV secretion system for plasmid transfer	SO:0001217, UniRef:UniRef50_A0A378QE76, UniRef:UniRef90_UPI00128CCBD7
contig_1	cds	38164	38505	-	FOEJFP_042		hypothetical protein	
contig_1	cds	38522	38800	+	FOEJFP_043		hypothetical protein	
