# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	23862	24869	-	POMOPA_025	traU	conjugal transfer pilus assembly protein TraU	KEGG:K12060, RefSeq:WP_152704727.1, SO:0001217, UniParc:UPI00128DA93C, UniRef:UniRef100_UPI00128DA93C, UniRef:UniRef50_A0A6L4YKZ3, UniRef:UniRef90_A0A378QCD7
contig_1	cds	24866	25510	-	POMOPA_026	traW	type-F conjugative transfer system protein TraW	KEGG:K12061, RefSeq:WP_120649631.1, SO:0001217, UniParc:UPI000EA87727, UniRef:UniRef100_UPI000EA87727, UniRef:UniRef50_A0A378QCU5, UniRef:UniRef90_UPI000EA87727
contig_1	cds	25500	26045	-	POMOPA_027		S26 family signal peptidase	RefSeq:WP_152726694.1, SO:0001217, UniParc:UPI00128D2A55, UniRef:UniRef100_UPI00128D2A55, UniRef:UniRef50_A0A378QCE3, UniRef:UniRef90_UPI000EA83AB1
contig_1	cds	26046	26528	-	POMOPA_028	trbI	Type-F conjugative transfer system protein TrbI	RefSeq:WP_081570095.1, SO:0001217, UniParc:UPI0009C37822, UniRef:UniRef100_UPI0009C37822, UniRef:UniRef50_A0A378QCE1, UniRef:UniRef90_UPI00128D3469
contig_1	cds	26528	29137	-	POMOPA_029	traC	type IV secretion system protein TraC	KEGG:K12063, RefSeq:WP_152726696.1, SO:0001217, UniParc:UPI00128BB7AE, UniRef:UniRef100_UPI00128BB7AE, UniRef:UniRef50_A0A378QCP4, UniRef:UniRef90_UPI00128B2DD6
contig_1	cds	29112	30224	-	POMOPA_030		F pilus assembly Type-IV secretion system for plasmid transfer	RefSeq:WP_152703610.1, SO:0001217, UniParc:UPI00128BF625, UniRef:UniRef100_UPI00128BF625, UniRef:UniRef50_A0A378QE76, UniRef:UniRef90_UPI00128CCBD7
contig_1	cds	30224	30559	-	POMOPA_031		hypothetical protein	
contig_1	cds	30576	30854	+	POMOPA_032		hypothetical protein	
contig_1	cds	30787	31524	-	POMOPA_033	dsbC	DsbC family protein	RefSeq:WP_152703609.1, SO:0001217, UniParc:UPI00128BC145, UniRef:UniRef100_UPI00128BC145, UniRef:UniRef50_A0A378QDF4, UniRef:UniRef90_UPI00128C538D
contig_1	cds	31512	31991	-	POMOPA_034	dsbC	DsbC family protein	RefSeq:WP_081570100.1, SO:0001217, UniParc:UPI0009C29F2B, UniRef:UniRef100_UPI0009C29F2B, UniRef:UniRef50_A0A378QCY7, UniRef:UniRef90_UPI0009C29F2B
contig_1	cds	32001	33248	-	POMOPA_035		TraB/VirB10 family protein	KEGG:K12065, RefSeq:WP_081570101.1, SO:0001217, UniParc:UPI0009C20524, UniRef:UniRef100_UPI0009C20524, UniRef:UniRef50_A0A378QDK6, UniRef:UniRef90_UPI0009C20524
contig_1	cds	33245	33973	-	POMOPA_036	traK	type-F conjugative transfer system secretin TraK	KEGG:K12066, RefSeq:WP_081570102.1, SO:0001217, UniParc:UPI0009C27BBE, UniRef:UniRef100_UPI0009C27BBE, UniRef:UniRef50_A0A378QCC4, UniRef:UniRef90_UPI000EAA46E4
contig_1	cds	33912	34502	-	POMOPA_037		TraE/TraK family type IV conjugative transfer system protein	KEGG:K12067, RefSeq:WP_120649639.1, SO:0001217, UniParc:UPI000EA9BDD9, UniRef:UniRef100_UPI000EA9BDD9, UniRef:UniRef50_A0A378QCT6, UniRef:UniRef90_UPI000EA9BDD9
contig_1	cds	34507	34797	-	POMOPA_038	traL	type IV conjugative transfer system protein TraL	KEGG:K12068, RefSeq:WP_081570104.1, SO:0001217, UniParc:UPI0009C3DD54, UniRef:UniRef100_UPI0009C3DD54, UniRef:UniRef50_A0A378QCD5, UniRef:UniRef90_A0A378QCD5
contig_1	cds	34838	35188	-	POMOPA_039		TrbC/VirB2 family protein	KEGG:K12069, RefSeq:WP_152726698.1, SO:0001217, UniParc:UPI00128C9AB7, UniRef:UniRef100_UPI00128C9AB7, UniRef:UniRef50_A0A378QCC9, UniRef:UniRef90_UPI00128C9AB7
contig_1	cds	35451	35951	-	POMOPA_040		lytic transglycosylase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A378QCN4, UniRef:UniRef90_UPI00128BEF2B
contig_1	cds	36295	37218	-	POMOPA_041		ParB/RepB/Spo0J family partition protein	KEGG:K03497, RefSeq:WP_081570107.1, SO:0001217, UniParc:UPI0009C2985D, UniRef:UniRef100_UPI0009C2985D, UniRef:UniRef50_UPI00128CB457, UniRef:UniRef90_UPI0009C2985D
contig_1	cds	37231	37971	-	POMOPA_042		Sporulation initiation inhibitor protein soj	KEGG:K03496, RefSeq:WP_227547678.1, SO:0001217, UniParc:UPI001D0D89AC, UniRef:UniRef100_UPI001D0D89AC, UniRef:UniRef50_A0A2D2LWZ7, UniRef:UniRef90_A0A378QGW7
contig_1	cds	37968	38297	-	POMOPA_043		hypothetical protein	RefSeq:WP_081570109.1, SO:0001217, UniParc:UPI0009C1D894, UniRef:UniRef100_UPI0009C1D894, UniRef:UniRef50_A0A378QDE7, UniRef:UniRef90_UPI0009C1D894
contig_1	cds	38453	38887	-	POMOPA_044		hypothetical protein	RefSeq:WP_081570110.1, SO:0001217, UniParc:UPI0009C29977, UniRef:UniRef100_UPI000EBC2E6A, UniRef:UniRef50_A0A378QCX9, UniRef:UniRef90_UPI000EBC2E6A
contig_1	cds	39042	39386	+	POMOPA_045		H-NS family nucleoid-associated regulatory protein	RefSeq:WP_120649648.1, SO:0001217, UniParc:UPI0009C3DC03, UniRef:UniRef100_UPI001C7CA6F8, UniRef:UniRef50_A0A378QCX2, UniRef:UniRef90_UPI001C7CA6F8
