# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	29022	29195	-	HAEKGJ_034		hypothetical protein	RefSeq:WP_156878899.1, SO:0001217, UniParc:UPI0012EC23D9, UniRef:UniRef100_UPI0012EC23D9, UniRef:UniRef50_A0A378QCT0, UniRef:UniRef90_UPI0012EC23D9
contig_1	cds	29248	30645	-	HAEKGJ_035		replication initiation protein	SO:0001217, UniRef:UniRef50_A0A378QCB5, UniRef:UniRef90_UPI00128C8EEB
contig_1	cds	31283	31627	-	HAEKGJ_036		H-NS family nucleoid-associated regulatory protein	RefSeq:WP_120649648.1, SO:0001217, UniParc:UPI0009C3DC03, UniRef:UniRef100_UPI001C7CA6F8, UniRef:UniRef50_A0A378QCX2, UniRef:UniRef90_UPI001C7CA6F8
contig_1	cds	31782	32216	+	HAEKGJ_037		hypothetical protein	RefSeq:WP_081570110.1, SO:0001217, UniParc:UPI0009C29977, UniRef:UniRef100_UPI000EBC2E6A, UniRef:UniRef50_A0A378QCX9, UniRef:UniRef90_UPI000EBC2E6A
contig_1	cds	32372	32701	+	HAEKGJ_038		hypothetical protein	RefSeq:WP_081570109.1, SO:0001217, UniParc:UPI0009C1D894, UniRef:UniRef100_UPI0009C1D894, UniRef:UniRef50_A0A378QDE7, UniRef:UniRef90_UPI0009C1D894
contig_1	cds	32698	33438	+	HAEKGJ_039		Sporulation initiation inhibitor protein soj	KEGG:K03496, RefSeq:WP_081570108.1, SO:0001217, UniParc:UPI0009C33380, UniRef:UniRef100_UPI0009C33380, UniRef:UniRef50_A0A2D2LWZ7, UniRef:UniRef90_A0A378QGW7
contig_1	cds	33451	34374	+	HAEKGJ_040		ParB/RepB/Spo0J family partition protein	KEGG:K03497, RefSeq:WP_081570107.1, SO:0001217, UniParc:UPI0009C2985D, UniRef:UniRef100_UPI0009C2985D, UniRef:UniRef50_UPI00128CB457, UniRef:UniRef90_UPI0009C2985D
contig_1	cds	34593	35216	+	HAEKGJ_041		lytic transglycosylase domain-containing protein	RefSeq:WP_081570106.1, SO:0001217, UniParc:UPI0009C3A171, UniRef:UniRef100_UPI0009C3A171, UniRef:UniRef50_A0A378QCN4, UniRef:UniRef90_UPI00128BEF2B
contig_1	cds	35479	35829	+	HAEKGJ_042		TrbC/VirB2 family protein	KEGG:K12069, RefSeq:WP_120649640.1, SO:0001217, UniParc:UPI000EA92461, UniRef:UniRef100_UPI000EA92461, UniRef:UniRef50_A0A378QCC9, UniRef:UniRef90_UPI00128C9AB7
contig_1	cds	35870	36160	+	HAEKGJ_043	traL	type IV conjugative transfer system protein TraL	KEGG:K12068, RefSeq:WP_081570104.1, SO:0001217, UniParc:UPI0009C3DD54, UniRef:UniRef100_UPI0009C3DD54, UniRef:UniRef50_A0A378QCD5, UniRef:UniRef90_A0A378QCD5
contig_1	cds	36165	36755	+	HAEKGJ_044		TraE/TraK family type IV conjugative transfer system protein	KEGG:K12067, RefSeq:WP_120649639.1, SO:0001217, UniParc:UPI000EA9BDD9, UniRef:UniRef100_UPI000EA9BDD9, UniRef:UniRef50_A0A378QCT6, UniRef:UniRef90_UPI000EA9BDD9
contig_1	cds	36694	37422	+	HAEKGJ_045	traK	type-F conjugative transfer system secretin TraK	KEGG:K12066, RefSeq:WP_081570102.1, SO:0001217, UniParc:UPI0009C27BBE, UniRef:UniRef100_UPI0009C27BBE, UniRef:UniRef50_A0A378QCC4, UniRef:UniRef90_UPI000EAA46E4
contig_1	cds	37419	38666	+	HAEKGJ_046		TraB/VirB10 family protein	KEGG:K12065, RefSeq:WP_081570101.1, SO:0001217, UniParc:UPI0009C20524, UniRef:UniRef100_UPI0009C20524, UniRef:UniRef50_A0A378QDK6, UniRef:UniRef90_UPI0009C20524
contig_1	cds	38676	39155	+	HAEKGJ_047	dsbC	DsbC family protein	RefSeq:WP_081570100.1, SO:0001217, UniParc:UPI0009C29F2B, UniRef:UniRef100_UPI0009C29F2B, UniRef:UniRef50_A0A378QCY7, UniRef:UniRef90_UPI0009C29F2B
